simulation,baseline,baseline,algo_1,algo_1,algo_2,algo_2,algo_3,algo_3
9146,0.16273725471279715,4.274851528542603e-05,0.1509098868520042,5.394083381316128e-05,0.48892625961452163,0.0002201204491982886,0.3456353572238533,0.00015032354864042717
9147,0.16276710065080482,4.282805210086545e-05,0.15036019899964073,5.347052679035279e-05,0.4870600897306679,0.00021772510655398929,0.3459851497732399,0.00015065638320970392
9148,0.1631642336270857,4.2935409171314596e-05,0.1501409917545315,5.341913161522866e-05,0.4876648836881284,0.0002178273579261015,0.3459457301353538,0.00015021768701982876
9149,0.16383678759430387,4.3154838299825336e-05,0.15018055388621274,5.3458039006339454e-05,0.48210203127237694,0.00021358113581786912,0.3455045368942067,0.0001497599881368175
9150,0.16325913912095216,4.284515623506464e-05,0.14929408526867802,5.28471688476623e-05,0.48384091270798807,0.0002156474338745939,0.3458061980295621,0.00015013257939680983
9151,0.16388251400511566,4.312635187183907e-05,0.14920110966636457,5.2767400216258684e-05,0.4837361495534061,0.00021607034204563288,0.34675970456326854,0.00015112524321865537
9152,0.16446335621400474,4.334339623901821e-05,0.1490622132092461,5.2772331654253806e-05,0.48523077211883703,0.0002183226635978519,0.3475327988016673,0.0001518017037166353
9153,0.1643972031636363,4.316342458684356e-05,0.14964497882897565,5.315556037777477e-05,0.4797354471503986,0.0002138646092139606,0.3470887921411805,0.0001516556907469547
9154,0.1644870591723007,4.328121539061234e-05,0.14891431878457986,5.268192673155213e-05,0.4832497257088027,0.00021633950971850782,0.34675562101353763,0.00015131884822538585
9155,0.1637144775009863,4.288580199288293e-05,0.14931121572887665,5.267364245624698e-05,0.47959397224930495,0.00021273063322080544,0.3464186720805362,0.0001510838877537969
9156,0.16380458371682827,4.2879576440373754e-05,0.14945898787766565,5.270064866343476e-05,0.47771704728690023,0.00021101219288669097,0.3467339061289717,0.00015126074357799522
9157,0.16393526276312947,4.291894790571348e-05,0.14930442757639198,5.270751848276618e-05,0.48142435197178834,0.00021368034496659698,0.3464135278736815,0.0001511611733364042
9158,0.16425524707928452,4.312983511541962e-05,0.14932622821693076,5.268891895467914e-05,0.4768316121701882,0.0002100131432154743,0.3462530034766794,0.00015112855307948417
9159,0.16391760214354875,4.2893164377250375e-05,0.14912721379548233,5.260585823495288e-05,0.4791788377870352,0.00021048295855627397,0.34655991541623443,0.00015131005088737947
9160,0.16436239726212296,4.3135681883574046e-05,0.14872577135249565,5.25036071738485e-05,0.4786791740048994,0.00021005441844577506,0.3467212046417726,0.00015176048069937958
9161,0.16466083118921124,4.3383224288923617e-05,0.14894030457154506,5.2674696336654005e-05,0.4770506573733929,0.00020863794684798878,0.3470580755106867,0.00015210195128860542
9162,0.1650053868237981,4.3645801438598204e-05,0.1488766602402134,5.274875765913044e-05,0.4745406420529916,0.0002063872114830022,0.3472532435589938,0.0001523439817013843
9163,0.16487986600625976,4.364397921896907e-05,0.1486394865715975,5.248245081169023e-05,0.4763637627301903,0.0002081333567679972,0.3470993398134223,0.0001523457341045894
9164,0.16532543526491894,4.3855716159550234e-05,0.14870481464563776,5.2217502782919416e-05,0.47391224134704835,0.0002055583497215875,0.34623702362177694,0.00015185753219852614
9165,0.16626111245234415,4.4268282564249156e-05,0.14843642473970287,5.2129259672241936e-05,0.4716416634234721,0.00020397385538473609,0.3463586294964944,0.00015205127364079736
9166,0.16616707824201665,4.420413207151381e-05,0.14813426720252432,5.199816745505419e-05,0.46946679074371955,0.00020237210913068786,0.3461691383123749,0.0001520676829905026
9167,0.1663184919330699,4.4352568860484513e-05,0.1478656749190204,5.188385067144965e-05,0.47329599270940925,0.0002046545828606482,0.34588983010970253,0.000151837601336613
9168,0.1665974695559531,4.442852207044766e-05,0.14815931345857056,5.198003940287352e-05,0.4743405901505513,0.00020548665265981078,0.34648675804512835,0.00015217673647103098
9169,0.1670377574132478,4.4733294334721763e-05,0.14796738690529168,5.1887199257276294e-05,0.47440362209701314,0.00020607469212124025,0.34659726682095887,0.00015219162100295645
9170,0.16650394362896534,4.4558480280318536e-05,0.14780118888102894,5.174852732222288e-05,0.47312369161827955,0.0002058093701259105,0.34642051361684334,0.0001521083428124243
9171,0.16656358319684003,4.452734546592094e-05,0.14789920980642962,5.186931692318332e-05,0.4690190935243158,0.0002021380640208407,0.3463732267675295,0.00015224483404708183
9172,0.16655554707661974,4.4568769485045815e-05,0.14803640516855232,5.194766738355951e-05,0.4687602818435613,0.00020110205211780482,0.34670017365256023,0.00015257274039048518
9173,0.1663905441266148,4.4449252221898e-05,0.1479493486952432,5.1977440149292326e-05,0.46776796654170133,0.00019914512752554982,0.3464595382738671,0.00015240829769611522
9174,0.16630189380309646,4.441151027801647e-05,0.14823261682738492,5.205833253355953e-05,0.4715266350480814,0.00020243125753002924,0.34635744926265066,0.00015237706016294405
9175,0.16613451445429517,4.434974589484332e-05,0.1483773603535107,5.214782697062431e-05,0.4698621001236123,0.00020077019660082957,0.3467037685584824,0.00015285986361916743
9176,0.16607664284774232,4.4361605211385453e-05,0.14837689040302532,5.224799418954105e-05,0.4716163133067387,0.00020208232683590716,0.34707870511841865,0.0001531478125507679
9177,0.16524262387031513,4.393010514729044e-05,0.1482646454546258,5.211247006312107e-05,0.46792970116982774,0.00019944370876164732,0.3473399819640519,0.00015332491610902445
9178,0.16542225715775108,4.402710760284676e-05,0.14778679959653523,5.18302782099553e-05,0.46823558731924625,0.00019895076442180226,0.34783619019052237,0.00015344638295548233
9179,0.16583654428985617,4.417538468983114e-05,0.14738947581590034,5.1600244621147876e-05,0.4685471459127595,0.00019959919868722692,0.34819587346192254,0.00015370575835463093
9180,0.16557047717031922,4.406072258963759e-05,0.1473718728525822,5.1590671538741626e-05,0.4710296710125996,0.00020142216870475496,0.34811312305419856,0.00015361640875681564
9181,0.16556592910070428,4.3957743951167156e-05,0.14721300686095554,5.15379333478262e-05,0.4723225952785822,0.0002021643531531128,0.3482150973315246,0.00015373079324459884
9182,0.16571657156741695,4.405782486603456e-05,0.14711791340080388,5.1433568911999115e-05,0.4702056029671421,0.00020085235039176655,0.3481533479581976,0.00015356061692091774
9183,0.16581570715508015,4.411503724992888e-05,0.14706432326789398,5.147683293999651e-05,0.4691674285964074,0.00019943770810322366,0.34788990246444834,0.00015322175642923245
9184,0.16630592894434587,4.4390781435583654e-05,0.14764759026907487,5.176726894532115e-05,0.4677223505462781,0.0001983943138591844,0.348201283388903,0.00015358890259677843
9185,0.1661327479135741,4.433492908509667e-05,0.14742580907493008,5.1707009617679555e-05,0.46758446364542816,0.0001978143966345794,0.348056586231503,0.00015350972103512817
9186,0.16567331308370137,4.4080729149751047e-05,0.14751006264406472,5.177802790173729e-05,0.4687971563463674,0.00019848387831986235,0.34790237957761416,0.0001534082193945637
9187,0.16585719634386656,4.4125188934056004e-05,0.14730907001460622,5.169155098894177e-05,0.4724330817428797,0.00020069176720544676,0.347765048247605,0.00015333723599216724
9188,0.16570332278977135,4.4101979625540826e-05,0.14693592448055262,5.149495563510957e-05,0.4750857697831623,0.00020326395176928775,0.3476511465027741,0.0001533178383762766
9189,0.16571400430743813,4.415480640853367e-05,0.14742387510341723,5.177914649120024e-05,0.476664035859208,0.00020457642278612172,0.34765726366620286,0.00015334076567527304
9190,0.16588165554941925,4.43130691299609e-05,0.14766499920938927,5.1811227576545454e-05,0.4755960754802899,0.00020431502984525848,0.3476788766082701,0.00015338766726042172
9191,0.16560244849749522,4.420337040393688e-05,0.14765446440098193,5.171865336904009e-05,0.47609414867621874,0.00020443420464070518,0.34779104041587194,0.00015341960540049941
9192,0.1651320271585791,4.385114092742783e-05,0.14785015636214371,5.1879128719426295e-05,0.47634275121644376,0.00020491037265837317,0.348022427286394,0.00015369053241335548
9193,0.16466186153601584,4.3604719908916413e-05,0.14764702083438777,5.182993966335012e-05,0.47494649278262,0.0002033602965881853,0.34793527620973247,0.000153551575089795
9194,0.16453810227487925,4.354361043792819e-05,0.14730549224147374,5.15811308818839e-05,0.47680342568689416,0.0002047344049992715,0.3480342309050916,0.0001536739375300742
9195,0.16469874238785887,4.369403110005753e-05,0.14743362066333052,5.1738148370373155e-05,0.4742654994986403,0.00020290127044737417,0.34800646214672837,0.0001535883735295314
9196,0.164513996313137,4.349360652016956e-05,0.14720919585369185,5.1649325250865716e-05,0.47147497097599356,0.00020063458729739574,0.34845821042984165,0.00015398285094368736
9197,0.16448787589517244,4.348674165411538e-05,0.14708999434588935,5.163068824805791e-05,0.46966239120279824,0.0001987618761547809,0.3489822644526437,0.0001542155015173897
9198,0.16443525829186229,4.342452501523869e-05,0.1467423408534195,5.14677361846481e-05,0.4727704685348459,0.00020106216260012207,0.3487087426601243,0.00015419187474538455
9199,0.16423370941701615,4.33619098619126e-05,0.14650275723961992,5.135113195867572e-05,0.47544473509895413,0.0002026732123915637,0.34888795886437174,0.00015432775358239917
9200,0.13238485951934445,3.357111237522119e-05,0.22152732264673988,6.85628163499761e-05,0.3185401806040724,0.00013196868127397855,0.36228718650618325,0.00017679471980461874
9201,0.13999477552654965,3.449779597508525e-05,0.17999670411002555,5.681788802897275e-05,0.4647775193577144,0.00017973890045284188,0.35850362854299156,0.00016634512614219132
9202,0.15015681411753343,4.145445892333343e-05,0.1572803910865727,4.796062019896598e-05,0.4526728208178517,0.00015480622375641325,0.36686394028869695,0.0001686432928738703
9203,0.16059153583491687,4.643002534373692e-05,0.1526671483536816,4.960346031420404e-05,0.3814664410134324,0.00011420214734380575,0.3540540057976781,0.00015637430271415306
9204,0.15854826600365696,4.4218610247816664e-05,0.15352882893461547,5.2860018230469325e-05,0.42181070244633256,0.00013870098681125395,0.35395113036332365,0.00015888352404644845
9205,0.15484457021235873,4.138977810576129e-05,0.15844833017749896,5.517781881995946e-05,0.42549662529592114,0.00013735002381581526,0.350844011916776,0.000153735829042026
9206,0.15526300925031755,3.99573281848245e-05,0.1530213510607504,5.3296398944763685e-05,0.47524165773046584,0.0001726221778689942,0.35468350518493913,0.00015609357899448655
9207,0.15867455849731596,4.111494917511523e-05,0.15338398573955633,5.38524336525165e-05,0.4727057195694323,0.00017726457944069676,0.35746695973658327,0.00015968946995662263
9208,0.15338738298548005,3.814918234554668e-05,0.1546870186718638,5.329095489323558e-05,0.44635611585771073,0.0001600234478795289,0.35824062009841884,0.00016092710327471595
9209,0.15795317376948206,4.123057327381713e-05,0.15075113127835882,5.1608428967168107e-05,0.4811089762780168,0.00019062309843272828,0.35490883879457136,0.00015964968508984996
9210,0.1591365447859026,4.129261765898589e-05,0.14838228197022124,5.087615978993527e-05,0.46173663812092725,0.00017384748216874694,0.35620495270053854,0.00015998552550790536
9211,0.15911588280432867,4.051864937321836e-05,0.14439451660524028,4.830601871768861e-05,0.46870285376617926,0.0001847055225684046,0.35656433697590767,0.00016079759842382282
9212,0.16264222287974206,4.21853010351691e-05,0.14531905030300593,4.86797878020726e-05,0.46112337820804733,0.0001758841792268976,0.3557395653554804,0.0001589004040434511
9213,0.16416390280257365,4.316822234556693e-05,0.14561158276283354,4.934178426756494e-05,0.4435688646961539,0.0001663772429029297,0.35865769252999374,0.00016063291032987365
9214,0.16176467263655914,4.176146845777838e-05,0.145971112844351,4.8801431971323426e-05,0.46459688312983316,0.00017810557030044924,0.3558279708375973,0.00015850859684338325
9215,0.16063850586981535,4.116000810288087e-05,0.1465912479109444,4.920841500758006e-05,0.4543598536444122,0.00017158088000544607,0.35469051564562165,0.00015873327885357897
9216,0.16029533712849253,4.118180435060101e-05,0.14676929755080323,4.922765122177726e-05,0.45142184331315144,0.0001716686913722761,0.3535467223966102,0.00015867303674643783
9217,0.16167032520848798,4.163431555452445e-05,0.1472798745802681,4.9655832476295565e-05,0.4538942799980956,0.00017522142172883234,0.35355119459313505,0.00015824712705454774
9218,0.1612398283919232,4.142663613238206e-05,0.1476900494185542,4.940113425441591e-05,0.4680566111736387,0.00018559525040801777,0.3532606978453011,0.00015818912971436903
9219,0.16238201098748767,4.202538819345025e-05,0.14815968213520853,4.980781255213864e-05,0.45249405275612187,0.00017567345247415078,0.35240103578607773,0.0001576954264279363
9220,0.16064660275315024,4.128000284201971e-05,0.15043219215236744,5.060593544141477e-05,0.46135978118998516,0.00018261843460051715,0.3514741843288538,0.00015702551758387114
9221,0.1627115442768446,4.2028298342954973e-05,0.1485501561123806,4.964804741358896e-05,0.4646781191633763,0.0001867919279959411,0.35128229993662535,0.00015667638427709866
9222,0.1621127562392041,4.156732411777784e-05,0.14740187179981315,4.929362834877727e-05,0.4492477484737625,0.00017524608740265295,0.3517257602700407,0.00015654871338545504
9223,0.15986832556695188,4.011110516230569e-05,0.14773064685639636,4.932546019271841e-05,0.4557854205844445,0.00018364382862549923,0.3510040081469997,0.00015583716751517107
9224,0.16135616208380138,4.088744919013119e-05,0.14845078963746128,4.991894683383e-05,0.4689622409339817,0.00019267260830908622,0.34997936830032533,0.0001553939095145201
9225,0.1627116757844105,4.159612530770129e-05,0.14879376603548167,5.002934054639699e-05,0.4743556067902216,0.00019785587628559545,0.3507691278343899,0.00015593888846454564
9226,0.1610092698510991,4.090849650865079e-05,0.14882925637748665,5.018693747606967e-05,0.468675382884467,0.00019172057919687098,0.3505708846397977,0.0001559653943774193
9227,0.1612720810863043,4.0996054662656175e-05,0.1482598648805259,5.003197750232679e-05,0.4638135363224817,0.00018714660195978444,0.34977665445377015,0.00015531096160107828
9228,0.1618452904469498,4.1202641192381284e-05,0.14792644930611745,4.981055440832453e-05,0.4618374202246132,0.00018771339468881017,0.34923743012148317,0.0001548623284824358
9229,0.16376284201913371,4.201960326671836e-05,0.14796901447148797,4.969095586268237e-05,0.45356368417211823,0.00018225747295797515,0.34978872071106837,0.00015485013470183817
9230,0.16439206497081377,4.238924047367728e-05,0.1477499933482922,4.9704619278976e-05,0.4604115624011604,0.0001862121130013264,0.3493732486123391,0.00015428550755907384
9231,0.16465131810915198,4.2585991079712696e-05,0.1473243662449777,4.9674554427152665e-05,0.4622699558698634,0.00018850058615486895,0.3502076089895652,0.00015527705027815132
9232,0.16398588984286896,4.224436206739707e-05,0.14771797911471857,4.976205134443255e-05,0.4681431939890902,0.00019377730277392625,0.34921930112547395,0.00015490330851576945
9233,0.16397773979678548,4.2363174249959514e-05,0.14780390178550293,5.0255046042223405e-05,0.4678231831239873,0.00019604074797063543,0.349152165116164,0.00015458354350551516
9234,0.1649788458278564,4.2877131812184014e-05,0.14749801247941233,5.021804712686169e-05,0.458858310420159,0.00018875303004278415,0.3486118084098695,0.00015404151251011017
9235,0.16381925285402557,4.2293274352710726e-05,0.14698885367930697,4.994744264858235e-05,0.4530261528379585,0.000184581495789654,0.34897545362376814,0.00015432541682433112
9236,0.16315623127200546,4.2017107750314626e-05,0.1469881453042594,4.991208240371415e-05,0.453096512313654,0.0001838333262482637,0.3491142104255558,0.00015443612527920648
9237,0.16225620359199677,4.167337469946348e-05,0.1470325653169968,4.944816090135346e-05,0.46080704872061606,0.000190716197742259,0.34943096843881616,0.00015445483748684945
9238,0.16199951880464097,4.163821172095125e-05,0.1463412458374235,4.902097968080338e-05,0.45583680915527275,0.00018661120959342654,0.3484737891297317,0.00015367836316814841
9239,0.16225071993734927,4.17778626289606e-05,0.14595325886437005,4.897336996169411e-05,0.4571012411024689,0.00018806463406547856,0.3484977392250539,0.00015343870049207265
9240,0.1617210717981333,4.155602556880827e-05,0.14666733492020972,4.958109834306971e-05,0.4596673805647898,0.00018937267996979823,0.3469138474116915,0.00015245801727431561
9241,0.16114522763526606,4.1220903675841434e-05,0.14637815498254425,4.94836633788549e-05,0.45431089852347956,0.0001849121576559863,0.3474520906381786,0.00015196514446461388
9242,0.1599610095725923,4.0595000569697e-05,0.14583808744017324,4.932262661239996e-05,0.45613124234484814,0.00018608297909800605,0.3487863036162181,0.0001529424586580738
9243,0.1587484596294957,3.99906087027135e-05,0.1461212630540739,4.947430114286659e-05,0.46080296761035106,0.00018953295548498525,0.3492958080740083,0.0001533515991009027
9244,0.15863730117810396,3.993232263129383e-05,0.1456052731110415,4.918385265594099e-05,0.45461811096415927,0.00018540725862880095,0.3484351867824945,0.00015270942143693624
9245,0.15840322991815123,3.983183572882378e-05,0.1452056242498334,4.8972359496116935e-05,0.45026460113429656,0.00018229348586967082,0.3481229126337906,0.00015284255309226552
9246,0.15889825572023245,3.9960545428688715e-05,0.14541031711868344,4.933623588912982e-05,0.45657430150544376,0.000188636178221896,0.3466082156149051,0.00015142685914270974
9247,0.15980482404441465,4.0437256020538475e-05,0.14501281096058627,4.9125792534100895e-05,0.45662627496152397,0.00018946579932835287,0.3471737557327645,0.00015169423677204472
9248,0.15966411311583675,4.033739127923428e-05,0.14445800632723452,4.87121810518887e-05,0.45262226789482757,0.00018658143730428773,0.3472364798965061,0.00015203017180176093
9249,0.16053158360736328,4.081003142955889e-05,0.14468890506604684,4.9023559429578204e-05,0.4577796152098156,0.00019141641842006707,0.3469417167177373,0.00015191953680371975
9250,0.16015292427556355,4.058659596567725e-05,0.1449030454017815,4.905970721785941e-05,0.45979412846159307,0.00019385644989164698,0.34703667846919267,0.0001517640034683543
9251,0.1601642609147672,4.060179430649816e-05,0.14510395719078514,4.932587000411691e-05,0.4650320205022639,0.00019783402257355826,0.34717267835170185,0.0001519096963620118
9252,0.16017012758855564,4.052750930179054e-05,0.14491407365219205,4.8887803026426647e-05,0.466376662287194,0.0001987609473645746,0.3473319692838919,0.0001519079563367967
9253,0.16069579776399126,4.088222619835925e-05,0.1453057796193751,4.9045751263667455e-05,0.4636312082010786,0.0001956072578764241,0.3475352743291994,0.00015206460248732732
9254,0.16126758183075535,4.1197691565734284e-05,0.1456760195303171,4.932705574755568e-05,0.4673224146867773,0.00019770073353600766,0.3472404984745175,0.00015204903936404752
9255,0.16146864064543792,4.133911827794981e-05,0.14542117520843267,4.9211085011659794e-05,0.47189572007727676,0.00020091760282047865,0.3468215619874212,0.00015165271472362057
9256,0.16159023365067243,4.151639991495648e-05,0.1449719802318547,4.9089027633384e-05,0.47132237118608555,0.00020048128596395138,0.34687852633926164,0.00015159136033755007
9257,0.16137039367941627,4.1413959533756614e-05,0.14519444043339755,4.9271616040990135e-05,0.47511050033347635,0.00020273407558735047,0.3475356476827203,0.00015201917636037065
9258,0.16184906905234378,4.17207908744985e-05,0.14494368584625886,4.9270662930148935e-05,0.4701272382680071,0.00019848648762386495,0.3477558040580823,0.00015244766599900798
9259,0.1621613159776587,4.188488126502745e-05,0.14503348543461875,4.919902148591733e-05,0.46675043033623254,0.00019607248801892815,0.3478447230700449,0.00015284729285656773
9260,0.1627789184243873,4.217429521110076e-05,0.14513251442737687,4.9352622398226664e-05,0.46301348888926064,0.00019300306618653409,0.3479331416265315,0.0001530928590666597
9261,0.1629492518521778,4.231435714407581e-05,0.14512060271402089,4.944757867521835e-05,0.45962254907004313,0.00019022374909402262,0.3480665087325483,0.00015302308496716662
9262,0.1631851080296005,4.249189688468812e-05,0.1452353023333081,4.948634485561301e-05,0.45834594420534386,0.00018830359478171118,0.34830086782088276,0.00015316782165700565
9263,0.16310860750937556,4.245571528222966e-05,0.14513886151604408,4.93696600817162e-05,0.4578862553676293,0.00018717873749854834,0.34828863198880994,0.00015335929020833555
9264,0.16357062064688205,4.278359954991129e-05,0.1451015845035628,4.9444247323967814e-05,0.45572233175714616,0.0001858073928865377,0.34820538469413953,0.00015331691366083673
9265,0.1632045098825442,4.2648768150495796e-05,0.14493617280948187,4.9232376489767875e-05,0.45955592393516864,0.0001894709715511377,0.3488053605112836,0.00015401845660664392
9266,0.16273805648729023,4.2441080864937524e-05,0.14520627820430038,4.941742657843283e-05,0.46283348154466597,0.00019179234642042366,0.34872669584549926,0.00015410531817835495
9267,0.1627523356590713,4.2527117426689596e-05,0.1452928976881276,4.9478512602817435e-05,0.45928465520345974,0.0001888763044312166,0.3487409548525336,0.00015387823950320064
9268,0.162428649971104,4.232614780314121e-05,0.14510682959755283,4.9367147063707014e-05,0.4570081322381879,0.0001871017286794532,0.3484995560317266,0.00015396771007900406
9269,0.16236861184969148,4.22590282805578e-05,0.14507245185769113,4.905177923376133e-05,0.45626347140530227,0.00018672475774000966,0.3483742417746558,0.00015394024638964242
9270,0.16198850783863658,4.21539822243591e-05,0.14458867946720377,4.87845508783418e-05,0.4587569005685077,0.00018747451928528486,0.3485374427400864,0.00015394120960453088
9271,0.16268460412202576,4.2500880447297076e-05,0.14430815079044962,4.8693069628708306e-05,0.4606880719940761,0.00018940103323167328,0.3485906852673857,0.00015394613173688753
9272,0.16302965661936777,4.271796306657305e-05,0.1441639993669263,4.8596536263894084e-05,0.4641527682661261,0.00019260313168899251,0.3485271280910922,0.00015408199419425492
9273,0.16270062428845167,4.2578881054213674e-05,0.1440593760687227,4.853429767128213e-05,0.46583008033767603,0.00019410453776615443,0.3489754650445055,0.0001547160072121233
9274,0.1626003977844549,4.25690764491212e-05,0.1442597601619319,4.8533973597199827e-05,0.46627303176535384,0.00019508333464731504,0.34888941509464605,0.00015487535409430356
9275,0.1623078825515441,4.2390911422209425e-05,0.1442183795351093,4.8383608567669125e-05,0.46539129441279337,0.0001944438660870601,0.34931033047041404,0.00015531188501106502
9276,0.1617667118858964,4.215078887719716e-05,0.14408489818077533,4.8416084062447485e-05,0.46390054728376223,0.00019338354025672807,0.34889144082445867,0.0001550064592749099
9277,0.1619974575740608,4.226535739871254e-05,0.14378948690626842,4.82425448717353e-05,0.4667689816317601,0.00019570434747101062,0.34901827212251757,0.0001549444161229524
9278,0.16221442122086885,4.228086718924597e-05,0.14390702951273626,4.8307108786571335e-05,0.46577711487176987,0.000194898065277971,0.3491349616422963,0.00015546295068665192
9279,0.16248847914910536,4.2388658161926605e-05,0.14383144030086095,4.819522072422068e-05,0.46305135834492217,0.00019258523707816163,0.3490064100304695,0.00015525376467506085
9280,0.16247049205806652,4.238760866664215e-05,0.14414228375437288,4.831329710641744e-05,0.46304377173300726,0.00019263674382851911,0.3489167867892782,0.0001550914945115604
9281,0.16243473029365219,4.2428014711642204e-05,0.14403843399749433,4.8275870950277564e-05,0.4656200703774112,0.00019430693489816493,0.34843737171549827,0.00015461177337107036
9282,0.16246458718102538,4.250368678974284e-05,0.1442232580944389,4.8477302151662336e-05,0.46259088112808383,0.00019218096980570392,0.3491756676333585,0.00015518713873559787
9283,0.1627260044624062,4.268467274890581e-05,0.14492255415033087,4.876144209726193e-05,0.4661198263294444,0.00019468411598417662,0.34951781623609934,0.00015543227122176212
9284,0.16283436929475814,4.2710147266923715e-05,0.14490292240996883,4.8678728237200005e-05,0.4634202799672207,0.00019290776842012527,0.3498883815925432,0.00015575955460125928
9285,0.16309846893398222,4.2860754996196116e-05,0.14447506745426875,4.844904326091451e-05,0.4658927964602192,0.00019504983932074903,0.35031796879553156,0.00015605177127517682
9286,0.16333160986934256,4.297389846407919e-05,0.1446015991319076,4.8568280814767876e-05,0.4629841187202904,0.00019321136935094188,0.34998115551715087,0.00015572283325639266
9287,0.16326844699277096,4.2908532636270745e-05,0.1444778183780357,4.845380552798654e-05,0.46088864245167166,0.0001914784864234746,0.35002615519750113,0.00015568171744501284
9288,0.163552406365444,4.3094166506487774e-05,0.1443960442813786,4.8467846742689116e-05,0.4633079541383622,0.00019359222686245024,0.3501432921628125,0.00015576746207614922
9289,0.1636282507770324,4.3145592762788325e-05,0.14451301828009025,4.8576858085888386e-05,0.4650661835556258,0.00019507647690328783,0.35012965766702403,0.00015586843809589724
9290,0.16343203289511926,4.3038887341584925e-05,0.14466653229889967,4.852769618513207e-05,0.4674732462532825,0.00019758348662928007,0.3500834969362478,0.00015583764255524217
9291,0.16316805032055143,4.2904742058766046e-05,0.14482890913459479,4.85982046908023e-05,0.4689710713371343,0.0001988991396040089,0.3502777821894496,0.00015596612606286875
9292,0.16255136906779963,4.263311908602136e-05,0.14478219901071265,4.8621814898621666e-05,0.47069702323828677,0.0002003954201869382,0.35049517311434597,0.00015598481607660185
9293,0.16242471604739983,4.260515712019716e-05,0.14464755029607734,4.85109376127225e-05,0.4678332415726184,0.00019837317069535591,0.3504939014098129,0.00015603633107743245
9294,0.16282472674077209,4.280858328717998e-05,0.14458076431972133,4.853935857107156e-05,0.4690909088216882,0.00019925610833340754,0.35056621622801876,0.00015616532009502464
9295,0.16313972343934047,4.2968246815889306e-05,0.14472061387537527,4.862070092389872e-05,0.4716019826704986,0.00020117865550382994,0.35062918976222957,0.00015619850005044365
9296,0.16320792028147313,4.297492552542368e-05,0.14474242363331732,4.869209301467412e-05,0.47112993458822794,0.000200372093856374,0.3507311384049449,0.00015627447558828756
9297,0.1633288603138791,4.303014393990711e-05,0.14478177924804647,4.875339749739266e-05,0.4677243602433407,0.00019766054022433196,0.3508388171013939,0.00015634907977355402
9298,0.16315179037996802,4.2912660132488276e-05,0.14463111657949893,4.872406585853592e-05,0.4673268064554533,0.00019794485720374774,0.3510536850363576,0.00015650400072116406
9299,0.1632572645929775,4.2977046176528894e-05,0.14477490126335682,4.887021714067684e-05,0.4663161002659003,0.00019729552875262594,0.3511386553372394,0.00015650431652910622
9300,0.18680130863298494,5.901029115367104e-05,0.2534391436417361,8.987203383344536e-05,0.35431347163038013,0.0001715890220119847,0.31869657845532384,0.0001403572828284727
9301,0.1870086683026568,6.042957413912647e-05,0.200562842055956,7.256413706444593e-05,0.500210393740395,0.0002428494393234671,0.3329859562659985,0.0001510923290601783
9302,0.18135553962563267,5.7260363176889465e-05,0.1787659810825143,6.572314057564079e-05,0.4296292408378972,0.0001973322424991394,0.3398418546922635,0.00015523956404059791
9303,0.18500372516169555,6.017057513386748e-05,0.16335599081845767,5.935300840651744e-05,0.47348900847972003,0.00024466341662456286,0.3381923979449402,0.00015213823040182025
9304,0.1851038120033048,5.8377054515624945e-05,0.16013269102934133,5.853982223173408e-05,0.4247348874876553,0.0001986688398064972,0.3353402686513714,0.00014666739044709388
9305,0.18084599221576064,5.512474635644503e-05,0.15418859986587954,5.5804230604919705e-05,0.4624909452022077,0.00020996477680332578,0.3488480359688301,0.00015291060622432337
9306,0.17889992271626518,5.362276644999787e-05,0.15337926557053827,5.459716297966899e-05,0.440485416140478,0.00018866890402015676,0.3530817596648568,0.00015491770650369305
9307,0.1733454427735629,5.001062677931427e-05,0.15185689306560676,5.3934510581380326e-05,0.4706404061004946,0.0002128031431760938,0.35041635923393066,0.00015609316259035532
9308,0.1719437172356835,4.978264579553244e-05,0.15218013764624475,5.382574117330085e-05,0.47774980928968913,0.0002188625468703957,0.3476260804601363,0.00015218643548616626
9309,0.1678706332746182,4.7550854299108496e-05,0.14963018785748758,5.196193095389257e-05,0.49805784082061727,0.00023740962099899748,0.34522768100184975,0.00015032312015162954
9310,0.17130869356755174,4.914811618979725e-05,0.14708695427732402,5.094952965674223e-05,0.47617708601293773,0.00022132183427888197,0.34211190288266524,0.00014780415988176857
9311,0.1703490066944277,4.8425996103231025e-05,0.1488412443538168,5.119145184135923e-05,0.4629454286784096,0.0002112330699264253,0.3408640120323063,0.00014773580135441798
9312,0.17240088413145585,4.941501048978767e-05,0.14861503324602438,5.095646992275821e-05,0.4637603087329488,0.00021000735322352165,0.34011279800534844,0.00014721604921864897
9313,0.17170213998388534,4.894261990056692e-05,0.1501727324485756,5.101510620320058e-05,0.46724295409239536,0.00021269580700383872,0.3369396298501359,0.00014530664767172405
9314,0.17079602920151332,4.8418116810295435e-05,0.14941467070413128,5.1018581281255814e-05,0.46662925819687995,0.0002125918187810048,0.33788816371933783,0.00014679149689887864
9315,0.16994162675217397,4.768087320253465e-05,0.14781887978447852,5.0498627695432995e-05,0.468983486208141,0.0002107848131946164,0.33948762392347714,0.0001485298923935287
9316,0.17243703052080744,4.873463272921909e-05,0.14794777533202103,5.0785148647012345e-05,0.4672544343489573,0.00021362460135924055,0.3404052237625697,0.0001499594921885881
